#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2009 10 06 08 30 163  3.0 999 99.0 9999
2009 10 06 08 40 160  2.7 999 99.0 9999
2009 10 06 08 50 151  3.9 999 99.0 9999
2009 10 06 09 00 148  4.9 142  5.9 0851
2009 10 06 09 10 152  5.5 999 99.0 9999
2009 10 06 09 20 156  5.1 999 99.0 9999
2009 10 06 09 30 154  4.4 999 99.0 9999
2009 10 06 09 40 151  4.1 999 99.0 9999
2009 10 06 09 50 151  3.4 999 99.0 9999
2009 10 06 10 00 151  2.9 156  6.5 0910
2009 10 06 10 10 151  3.5 999 99.0 9999
2009 10 06 10 20 144  2.6 999 99.0 9999
2009 10 06 10 30 137  1.2 999 99.0 9999
2009 10 06 10 40 145  1.5 999 99.0 9999
2009 10 06 10 50 141  1.8 999 99.0 9999
2009 10 06 11 00 157  2.8 149  4.1 1004
2009 10 06 11 10 155  3.0 999 99.0 9999
2009 10 06 11 20 153  3.2 999 99.0 9999
2009 10 06 11 30 159  3.2 999 99.0 9999
2009 10 06 11 40 163  3.3 999 99.0 9999
2009 10 06 11 50 152  2.8 999 99.0 9999
2009 10 06 12 00 144  2.7 159  3.9 1127
2009 10 06 12 10 146  3.2 999 99.0 9999
2009 10 06 12 20 145  3.2 999 99.0 9999
2009 10 06 12 30 144  3.1 999 99.0 9999
2009 10 06 12 40 139  2.6 999 99.0 9999
2009 10 06 12 50 143  3.3 999 99.0 9999
2009 10 06 13 00 150  4.2 148  4.9 1251
2009 10 06 13 10 153  3.4 999 99.0 9999
2009 10 06 13 20 152  2.7 999 99.0 9999
2009 10 06 13 30 152  2.5 999 99.0 9999
2009 10 06 13 40 150  2.5 999 99.0 9999
2009 10 06 13 50 155  2.7 999 99.0 9999
2009 10 06 14 00 156  3.1 146  4.4 1301
2009 10 06 14 10 149  2.9 999 99.0 9999
2009 10 06 14 20 142  2.2 999 99.0 9999
2009 10 06 14 30 141  2.1 999 99.0 9999
2009 10 06 14 40 150  2.7 999 99.0 9999
2009 10 06 14 50 149  3.0 999 99.0 9999
2009 10 06 15 00 149  2.8 155  3.7 1400
2009 10 06 15 10 157  2.7 999 99.0 9999
2009 10 06 15 20 162  2.8 999 99.0 9999
2009 10 06 15 30 151  2.5 999 99.0 9999
2009 10 06 15 40 143  2.7 999 99.0 9999
2009 10 06 15 50 150  2.2 999 99.0 9999
2009 10 06 16 00 157  2.8 147  3.6 1530
2009 10 06 16 10 160  3.1 999 99.0 9999
2009 10 06 16 20 160  2.8 999 99.0 9999
2009 10 06 16 30 160  3.1 999 99.0 9999
2009 10 06 16 40 168  3.9 999 99.0 9999
2009 10 06 16 50 171  3.7 999 99.0 9999
2009 10 06 17 00 169  3.9 168  4.5 1637
2009 10 06 17 10 172  3.8 999 99.0 9999
2009 10 06 17 20 182  4.2 999 99.0 9999
2009 10 06 17 30 177  4.8 999 99.0 9999
2009 10 06 17 40 182  4.2 999 99.0 9999
2009 10 06 17 50 181  3.4 999 99.0 9999
2009 10 06 18 00 177  3.7 175  5.4 1726
2009 10 06 18 10 179  3.9 999 99.0 9999
2009 10 06 18 20 175  4.0 999 99.0 9999
2009 10 06 18 30 179  4.1 999 99.0 9999
2009 10 06 18 40 180  3.9 999 99.0 9999
2009 10 06 18 50 176  3.8 999 99.0 9999
2009 10 06 19 00 176  4.1 176  4.6 1827
2009 10 06 19 10 173  4.0 999 99.0 9999
2009 10 06 19 20 162  3.5 999 99.0 9999
2009 10 06 19 30 168  3.3 999 99.0 9999
2009 10 06 19 40 164  3.2 999 99.0 9999
2009 10 06 19 50 161  3.1 999 99.0 9999
2009 10 06 20 00 160  3.5 171  4.3 1900
2009 10 06 20 10 155  3.2 999 99.0 9999
2009 10 06 20 20 154  2.7 999 99.0 9999
2009 10 06 20 30 167  2.5 999 99.0 9999
2009 10 06 20 40 176  2.9 999 99.0 9999
2009 10 06 20 50 156  2.3 999 99.0 9999
2009 10 06 21 00 159  2.7 161  3.8 2000
2009 10 06 21 10 167  3.1 999 99.0 9999
2009 10 06 21 20 162  2.9 999 99.0 9999
2009 10 06 21 30 160  2.4 999 99.0 9999
2009 10 06 21 40 155  1.9 999 99.0 9999
2009 10 06 21 50 167  1.4 999 99.0 9999
2009 10 06 22 00 163  1.2 171  3.7 2109
2009 10 06 22 10 168  1.4 999 99.0 9999
2009 10 06 22 20 179  1.4 999 99.0 9999
2009 10 06 22 30 150  1.1 999 99.0 9999
2009 10 06 22 40 134  0.7 999 99.0 9999
2009 10 06 22 50 201  0.5 999 99.0 9999
2009 10 06 23 00 191  0.7 166  1.9 2221
2009 10 06 23 10 206  0.6 999 99.0 9999
2009 10 06 23 20 223  0.5 999 99.0 9999
2009 10 06 23 30 181  0.6 999 99.0 9999
2009 10 06 23 40 202  0.6 999 99.0 9999
2009 10 06 23 50 192  0.7 999 99.0 9999
2009 10 07 00 00 171  1.2 186  1.4 2353
2009 10 07 00 10 154  0.7 999 99.0 9999
2009 10 07 00 20  60  1.4 999 99.0 9999
2009 10 07 00 30  29  2.2 999 99.0 9999
2009 10 07 00 40  26  2.0 999 99.0 9999
2009 10 07 00 50  34  1.8 999 99.0 9999
2009 10 07 01 00  26  1.8  27  2.4 0024
2009 10 07 01 10  24  1.8 999 99.0 9999
2009 10 07 01 20  30  2.0 999 99.0 9999
2009 10 07 01 30  32  2.0 999 99.0 9999
2009 10 07 01 40  35  2.2 999 99.0 9999
2009 10 07 01 50  43  2.3 999 99.0 9999
2009 10 07 02 00  32  2.2  44  2.9 0146
2009 10 07 02 10  34  1.9 999 99.0 9999
2009 10 07 02 20  35  2.2 999 99.0 9999
2009 10 07 02 30  43  3.0 999 99.0 9999
2009 10 07 02 40  42  2.8 999 99.0 9999
2009 10 07 02 50  32  2.2 999 99.0 9999
2009 10 07 03 00  23  2.0  43  3.5 0232
2009 10 07 03 10  31  2.4 999 99.0 9999
2009 10 07 03 20  42  2.5 999 99.0 9999
2009 10 07 03 30  49  2.8 999 99.0 9999
2009 10 07 03 40  40  2.8 999 99.0 9999
2009 10 07 03 50  24  2.7 999 99.0 9999
2009 10 07 04 00  21  2.7  39  3.4 0337
2009 10 07 04 10   1  2.7 999 99.0 9999
2009 10 07 04 20 355  3.4 999 99.0 9999
2009 10 07 04 30   4  3.5 999 99.0 9999
2009 10 07 04 40  30  3.2 999 99.0 9999
2009 10 07 04 50  10  3.8 999 99.0 9999
2009 10 07 05 00  25  4.6  24  5.4 0459
2009 10 07 05 10  23  4.3 999 99.0 9999
2009 10 07 05 20  13  3.6 999 99.0 9999
2009 10 07 05 30   6  3.6 999 99.0 9999
2009 10 07 05 40   6  3.9 999 99.0 9999
2009 10 07 05 50  10  4.0 999 99.0 9999
2009 10 07 06 00   7  4.3  25  5.2 0502
2009 10 07 06 10   8  3.9 999 99.0 9999
2009 10 07 06 20   8  3.8 999 99.0 9999
2009 10 07 06 30 354  3.4 999 99.0 9999
2009 10 07 06 40 345  3.6 999 99.0 9999
2009 10 07 06 50 356  3.8 999 99.0 9999
2009 10 07 07 00  10  4.5  10  5.3 0659
2009 10 07 07 10   9  4.8 999 99.0 9999
2009 10 07 07 20  15  4.7 999 99.0 9999
2009 10 07 07 30  17  4.7 999 99.0 9999
2009 10 07 07 40  12  4.9 999 99.0 9999
2009 10 07 07 50   4  5.4 999 99.0 9999
2009 10 07 08 00   4  5.3   9  6.1 0758
2009 10 07 08 10   1  5.5 999 99.0 9999
2009 10 07 08 20 358  5.4 999 99.0 9999
2009 10 07 08 30 354  5.2 999 99.0 9999
2009 10 07 08 40 354  5.4 999 99.0 9999
2009 10 07 08 50 358  5.3 999 99.0 9999
2009 10 07 09 00 359  5.3 360  6.3 0844
2009 10 07 09 10 356  5.0 999 99.0 9999
2009 10 07 09 20 355  4.7 999 99.0 9999
2009 10 07 09 30  10  4.5 999 99.0 9999
2009 10 07 09 40  15  4.1 999 99.0 9999
2009 10 07 09 50  33  3.1 999 99.0 9999
2009 10 07 10 00  41  1.7   3  5.6 0900
2009 10 07 10 10  33  1.9 999 99.0 9999
2009 10 07 10 20  15  3.4 999 99.0 9999
2009 10 07 10 30  25  2.9 999 99.0 9999
2009 10 07 10 40  32  2.0 999 99.0 9999
2009 10 07 10 50  33  2.1 999 99.0 9999
2009 10 07 11 00  21  2.9   9  4.1 1054
2009 10 07 11 10  12  4.6 999 99.0 9999
2009 10 07 11 20  10  4.8 999 99.0 9999
2009 10 07 11 30   7  4.9 999 99.0 9999
2009 10 07 11 40   2  5.3 999 99.0 9999
2009 10 07 11 50  18  5.7 999 99.0 9999
2009 10 07 12 00  27  6.3  29  7.5 1159
2009 10 07 12 10  18  6.3 999 99.0 9999
2009 10 07 12 20  12  6.1 999 99.0 9999
2009 10 07 12 30   7  6.1 999 99.0 9999
2009 10 07 12 40  11  6.5 999 99.0 9999
2009 10 07 12 50  18  6.9 999 99.0 9999
2009 10 07 13 00  17  6.6  17  8.2 1247
2009 10 07 13 10  11  7.0 999 99.0 9999
2009 10 07 13 20  13  6.6 999 99.0 9999
2009 10 07 13 30  13  6.6 999 99.0 9999
2009 10 07 13 40   7  7.0 999 99.0 9999
2009 10 07 13 50   6  7.2 999 99.0 9999
2009 10 07 14 00   3  6.2  12  8.5 1349
2009 10 07 14 10 357  5.2 999 99.0 9999
2009 10 07 14 20   3  5.9 999 99.0 9999
2009 10 07 14 30 360  6.7 999 99.0 9999
2009 10 07 14 40 359  7.1 999 99.0 9999
2009 10 07 14 50   2  7.4 999 99.0 9999
2009 10 07 15 00 360  7.6   6  9.1 1454
2009 10 07 15 10   2  8.2 999 99.0 9999
2009 10 07 15 20   5  7.8 999 99.0 9999
2009 10 07 15 30   5  6.8 999 99.0 9999
2009 10 07 15 40   8  6.4 999 99.0 9999
2009 10 07 15 50   8  6.0 999 99.0 9999
2009 10 07 16 00  10  5.8   6  9.2 1506
2009 10 07 16 10   8  6.1 999 99.0 9999
2009 10 07 16 20  10  6.1 999 99.0 9999
2009 10 07 16 30  11  6.4 999 99.0 9999
2009 10 07 16 40   8  6.9 999 99.0 9999
2009 10 07 16 50   5  6.9 999 99.0 9999
2009 10 07 17 00   5  8.0   6  9.8 1657
2009 10 07 17 10   7  9.0 999 99.0 9999
2009 10 07 17 20   5  8.4 999 99.0 9999
2009 10 07 17 30 360  8.3 999 99.0 9999
2009 10 07 17 40 357  7.8 999 99.0 9999
2009 10 07 17 50   2  7.5 999 99.0 9999
2009 10 07 18 00   3  7.2   8 10.7 1703
2009 10 07 18 10   9  6.8 999 99.0 9999
2009 10 07 18 20   9  6.5 999 99.0 9999
2009 10 07 18 30  16  6.1 999 99.0 9999
2009 10 07 18 40  12  5.7 999 99.0 9999
2009 10 07 18 50  14  5.8 999 99.0 9999
2009 10 07 19 00  20  5.6   6  7.7 1802
2009 10 07 19 10  28  5.5 999 99.0 9999
2009 10 07 19 20  32  5.6 999 99.0 9999
2009 10 07 19 30  32  5.8 999 99.0 9999
2009 10 07 19 40  34  6.3 999 99.0 9999
2009 10 07 19 50  33  6.7 999 99.0 9999
2009 10 07 20 00  27  6.4  29  7.3 1945
2009 10 07 20 10  24  6.4 999 99.0 9999
2009 10 07 20 20  28  6.8 999 99.0 9999
2009 10 07 20 30  29  6.7 999 99.0 9999
2009 10 07 20 40  28  6.6 999 99.0 9999
2009 10 07 20 50  19  6.4 999 99.0 9999
2009 10 07 21 00  18  6.6  27  7.8 2014
2009 10 07 21 10  20  7.1 999 99.0 9999
2009 10 07 21 20  20  7.2 999 99.0 9999
2009 10 07 21 30  15  7.1 999 99.0 9999
2009 10 07 21 40  13  7.5 999 99.0 9999
2009 10 07 21 50  14  7.1 999 99.0 9999
2009 10 07 22 00  16  6.8   9  8.4 2128
2009 10 07 22 10  18  6.7 999 99.0 9999
2009 10 07 22 20  17  6.4 999 99.0 9999
2009 10 07 22 30  14  6.8 999 99.0 9999
2009 10 07 22 40  12  6.5 999 99.0 9999
2009 10 07 22 50  13  6.5 999 99.0 9999
2009 10 07 23 00  18  6.3  14  7.7 2228
2009 10 07 23 10  24  6.3 999 99.0 9999
2009 10 07 23 20  14  7.2 999 99.0 9999
2009 10 07 23 30  20  5.5 999 99.0 9999
2009 10 07 23 40  20  6.0 999 99.0 9999
2009 10 07 23 50  13  5.7 999 99.0 9999
2009 10 08 00 00  13  4.7  17  8.4 2312
2009 10 08 00 10   9  4.7 999 99.0 9999
2009 10 08 00 20   6  4.4 999 99.0 9999
2009 10 08 00 30  11  4.6 999 99.0 9999
2009 10 08 00 40   3  5.6 999 99.0 9999
2009 10 08 00 50  10  5.6 999 99.0 9999
2009 10 08 01 00  14  4.8   3  6.3 0038
2009 10 08 01 10  19  5.1 999 99.0 9999
2009 10 08 01 20  23  4.6 999 99.0 9999
2009 10 08 01 30  13  4.5 999 99.0 9999
2009 10 08 01 40  22  4.3 999 99.0 9999
2009 10 08 01 50  19  5.1 999 99.0 9999
2009 10 08 02 00  31  4.4  23  5.9 0142
2009 10 08 02 10  33  4.4 999 99.0 9999
2009 10 08 02 20  27  3.7 999 99.0 9999
2009 10 08 02 30  40  3.1 999 99.0 9999
2009 10 08 02 40  56  2.7 999 99.0 9999
2009 10 08 02 50  54  3.0 999 99.0 9999
2009 10 08 03 00  55  3.1  29  5.1 0203
2009 10 08 03 10  54  2.5 999 99.0 9999
2009 10 08 03 20  42  1.7 999 99.0 9999
2009 10 08 03 30  43  1.8 999 99.0 9999
2009 10 08 03 40  21  1.7 999 99.0 9999
2009 10 08 03 50   7  1.2 999 99.0 9999
2009 10 08 04 00   6  1.2  44  3.0 0300
2009 10 08 04 10  31  1.2 999 99.0 9999
2009 10 08 04 20  18  1.1 999 99.0 9999
2009 10 08 04 30  22  1.2 999 99.0 9999
2009 10 08 04 40  31  1.4 999 99.0 9999
2009 10 08 04 50  12  1.3 999 99.0 9999
2009 10 08 05 00  16  1.4  31  2.0 0405
2009 10 08 05 10  42  1.3 999 99.0 9999
2009 10 08 05 20  29  0.9 999 99.0 9999
2009 10 08 05 30  11  0.6 999 99.0 9999
2009 10 08 05 40 328  1.1 999 99.0 9999
2009 10 08 05 50 338  1.1 999 99.0 9999
2009 10 08 06 00 345  0.9  39  2.1 0505
2009 10 08 06 10  36  0.8 999 99.0 9999
2009 10 08 06 20  30  0.8 999 99.0 9999
2009 10 08 06 30  11  1.0 999 99.0 9999
2009 10 08 06 40   5  0.8 999 99.0 9999
2009 10 08 06 50  15  0.8 999 99.0 9999
2009 10 08 07 00  45  0.9  37  2.1 0605
2009 10 08 07 10  41  0.9 999 99.0 9999
2009 10 08 07 20  45  1.0 999 99.0 9999
2009 10 08 07 30  49  0.9 999 99.0 9999
2009 10 08 07 40  44  1.5 999 99.0 9999
2009 10 08 07 50  49  1.8 999 99.0 9999
2009 10 08 08 00  51  1.6  47  2.2 0742
2009 10 08 08 10  47  2.0 999 99.0 9999
2009 10 08 08 20  56  1.6 999 99.0 9999
2009 10 08 08 30  45  1.7 999 99.0 9999
2009 10 08 08 40  12  1.8 999 99.0 9999
2009 10 08 08 50  15  1.1 999 99.0 9999
2009 10 08 09 00  24  1.3  46  2.7 0805
2009 10 08 09 10  26  1.6 999 99.0 9999
2009 10 08 09 20  17  1.4 999 99.0 9999
2009 10 08 09 30 325  1.5 999 99.0 9999
2009 10 08 09 40 330  1.5 999 99.0 9999
2009 10 08 09 50 350  2.2 999 99.0 9999
2009 10 08 10 00 356  2.0  48  2.8 0905
2009 10 08 10 10  11  1.7 999 99.0 9999
2009 10 08 10 20 348  2.7 999 99.0 9999
2009 10 08 10 30 350  2.7 999 99.0 9999
2009 10 08 10 40 341  2.4 999 99.0 9999
2009 10 08 10 50 343  2.3 999 99.0 9999
2009 10 08 11 00  12  2.0 344  3.1 1011
2009 10 08 11 10  36  1.0 999 99.0 9999
2009 10 08 11 20  96  0.9 999 99.0 9999
2009 10 08 11 30 148  1.4 999 99.0 9999
2009 10 08 11 40 146  0.8 999 99.0 9999
2009 10 08 11 50 168  0.6 999 99.0 9999
2009 10 08 12 00 152  0.6 157  2.3 1118
2009 10 08 12 10  56  0.4 999 99.0 9999
2009 10 08 12 20  52  0.3 999 99.0 9999
2009 10 08 12 30   0  0.0 999 99.0 9999
2009 10 08 12 40   0  0.0 999 99.0 9999
2009 10 08 12 50   0  0.0 999 99.0 9999
2009 10 08 13 00   0  0.0  60  1.2 1205
2009 10 08 13 10   0  0.0 999 99.0 9999
2009 10 08 13 20 161  0.8 999 99.0 9999
2009 10 08 13 30 143  0.7 999 99.0 9999
2009 10 08 13 40 148  0.3 999 99.0 9999
2009 10 08 13 50 156  0.5 999 99.0 9999
2009 10 08 14 00 137  0.7 150  1.4 1316
2009 10 08 14 10 122  0.6 999 99.0 9999
2009 10 08 14 20   0  0.1 999 99.0 9999
2009 10 08 14 30  45  0.2 999 99.0 9999
2009 10 08 14 40 112  0.3 999 99.0 9999
2009 10 08 14 50 177  0.4 999 99.0 9999
2009 10 08 15 00 199  0.2 111  1.9 1405
2009 10 08 15 10 259  0.1 999 99.0 9999
2009 10 08 15 20 147  1.1 999 99.0 9999
2009 10 08 15 30 142  1.2 999 99.0 9999
2009 10 08 15 40 137  1.5 999 99.0 9999
2009 10 08 15 50 133  1.1 999 99.0 9999
2009 10 08 16 00 131  0.8 139  2.0 1536
2009 10 08 16 10 227  0.1 999 99.0 9999
2009 10 08 16 20 312  0.3 999 99.0 9999
2009 10 08 16 30 275  0.4 999 99.0 9999
2009 10 08 16 40 343  0.5 999 99.0 9999
2009 10 08 16 50 334  0.9 999 99.0 9999
2009 10 08 17 00 305  1.0 303  1.5 1650
2009 10 08 17 10 298  0.3 999 99.0 9999
2009 10 08 17 20 328  1.1 999 99.0 9999
2009 10 08 17 30 326  1.3 999 99.0 9999
2009 10 08 17 40 318  1.6 999 99.0 9999
2009 10 08 17 50 322  1.8 999 99.0 9999
2009 10 08 18 00 324  1.8 308  2.6 1749
2009 10 08 18 10 335  1.8 999 99.0 9999
2009 10 08 18 20 334  1.7 999 99.0 9999
2009 10 08 18 30 331  1.6 999 99.0 9999
2009 10 08 18 40 318  1.3 999 99.0 9999
2009 10 08 18 50 309  1.0 999 99.0 9999
2009 10 08 19 00 295  1.1 336  2.9 1805
2009 10 08 19 10 287  1.0 999 99.0 9999
2009 10 08 19 20 330  1.5 999 99.0 9999
2009 10 08 19 30   8  1.4 999 99.0 9999
2009 10 08 19 40  14  2.2 999 99.0 9999
2009 10 08 19 50  13  1.8 999 99.0 9999
2009 10 08 20 00  23  2.0 292  2.7 1905
2009 10 08 20 10  34  1.5 999 99.0 9999
2009 10 08 20 20  25  1.7 999 99.0 9999
2009 10 08 20 30  25  2.2 999 99.0 9999
2009 10 08 20 40  27  2.1 999 99.0 9999
2009 10 08 20 50  29  1.8 999 99.0 9999
2009 10 08 21 00  32  2.0  36  2.8 2031
2009 10 08 21 10  32  1.6 999 99.0 9999
2009 10 08 21 20  39  1.5 999 99.0 9999
2009 10 08 21 30  38  1.5 999 99.0 9999
2009 10 08 21 40  35  1.7 999 99.0 9999
2009 10 08 21 50  36  2.1 999 99.0 9999
2009 10 08 22 00  29  2.3  24  2.6 2159
2009 10 08 22 10  22  2.5 999 99.0 9999
2009 10 08 22 20  24  2.2 999 99.0 9999
2009 10 08 22 30  22  2.2 999 99.0 9999
2009 10 08 22 40  14  2.5 999 99.0 9999
2009 10 08 22 50  26  2.0 999 99.0 9999
2009 10 08 23 00  24  2.1  21  2.8 2210
2009 10 08 23 10  28  2.4 999 99.0 9999
2009 10 08 23 20  32  2.6 999 99.0 9999
2009 10 08 23 30  30  2.6 999 99.0 9999
2009 10 08 23 40  37  2.8 999 99.0 9999
2009 10 08 23 50  35  2.7 999 99.0 9999
2009 10 09 00 00  41  2.8  26  3.2 2331
2009 10 09 00 10  42  2.6 999 99.0 9999
2009 10 09 00 20  37  2.6 999 99.0 9999
2009 10 09 00 30  23  2.9 999 99.0 9999
2009 10 09 00 40  16  4.2 999 99.0 9999
2009 10 09 00 50  16  3.6 999 99.0 9999
2009 10 09 01 00  45  2.8  15  4.8 0033
2009 10 09 01 10  49  3.0 999 99.0 9999
2009 10 09 01 20  44  2.5 999 99.0 9999
2009 10 09 01 30  31  2.4 999 99.0 9999
2009 10 09 01 40  11  2.8 999 99.0 9999
2009 10 09 01 50  25  2.5 999 99.0 9999
2009 10 09 02 00  41  1.8  48  3.6 0103
2009 10 09 02 10  15  1.8 999 99.0 9999
2009 10 09 02 20  32  2.2 999 99.0 9999
2009 10 09 02 30  37  2.8 999 99.0 9999
2009 10 09 02 40  44  2.6 999 99.0 9999
2009 10 09 02 50  26  2.7 999 99.0 9999
2009 10 09 03 00  21  2.5  45  3.6 0236
2009 10 09 03 10  22  2.5 999 99.0 9999
2009 10 09 03 20  23  2.4 999 99.0 9999
2009 10 09 03 30   3  2.1 999 99.0 9999
2009 10 09 03 40 359  2.6 999 99.0 9999
2009 10 09 03 50 332  3.1 999 99.0 9999
2009 10 09 04 00 349  2.9 333  3.6 0344
2009 10 09 04 10 360  2.6 999 99.0 9999
2009 10 09 04 20   1  2.4 999 99.0 9999
2009 10 09 04 30 342  2.3 999 99.0 9999
2009 10 09 04 40 331  2.4 999 99.0 9999
2009 10 09 04 50 320  1.9 999 99.0 9999
2009 10 09 05 00 303  2.1   2  3.0 0407
2009 10 09 05 10 301  2.5 999 99.0 9999
2009 10 09 05 20 304  2.1 999 99.0 9999
2009 10 09 05 30 314  2.3 999 99.0 9999
2009 10 09 05 40 317  2.3 999 99.0 9999
2009 10 09 05 50 324  2.8 999 99.0 9999
2009 10 09 06 00 333  3.4 334  3.8 0554
2009 10 09 06 10 331  2.9 999 99.0 9999
2009 10 09 06 20 325  2.8 999 99.0 9999
2009 10 09 06 30 325  3.5 999 99.0 9999
2009 10 09 06 40 329  3.2 999 99.0 9999
2009 10 09 06 50 332  2.6 999 99.0 9999
2009 10 09 07 00 324  2.7 332  4.2 0628
2009 10 09 07 10 330  2.6 999 99.0 9999
2009 10 09 07 20 332  2.8 999 99.0 9999
2009 10 09 07 30 334  3.0 999 99.0 9999
2009 10 09 07 40 332  3.2 999 99.0 9999
2009 10 09 07 50 331  3.2 999 99.0 9999
2009 10 09 08 00 334  2.9 334  3.7 0729
2009 10 09 08 10 331  2.7 999 99.0 9999
2009 10 09 08 20 331  2.5 999 99.0 9999
2009 10 09 08 30 335  2.5 999 99.0 9999
2009 10 09 08 40 335  2.4 999 99.0 9999
2009 10 09 08 50 337  2.0 999 99.0 9999
2009 10 09 09 00 330  2.1 328  3.0 0804
2009 10 09 09 10 317  1.6 999 99.0 9999
2009 10 09 09 20 304  1.4 999 99.0 9999
2009 10 09 09 30 303  1.4 999 99.0 9999
2009 10 09 09 40 323  1.2 999 99.0 9999
2009 10 09 09 50 328  1.1 999 99.0 9999
2009 10 09 10 00 293  0.8 317  2.6 0905
2009 10 09 10 10 271  0.4 999 99.0 9999
2009 10 09 10 20 152  1.3 999 99.0 9999
2009 10 09 10 30 154  1.5 999 99.0 9999
2009 10 09 10 40 161  0.9 999 99.0 9999
2009 10 09 10 50 148  0.9 999 99.0 9999
2009 10 09 11 00 166  0.5 144  1.9 1017
2009 10 09 11 10 183  0.1 999 99.0 9999
2009 10 09 11 20   8  0.5 999 99.0 9999
2009 10 09 11 30  66  0.8 999 99.0 9999
2009 10 09 11 40  26  0.7 999 99.0 9999
2009 10 09 11 50  24  1.1 999 99.0 9999
2009 10 09 12 00  15  1.4  15  1.9 1159
2009 10 09 12 10 350  2.2 999 99.0 9999
2009 10 09 12 20 332  1.7 999 99.0 9999
2009 10 09 12 30 337  2.2 999 99.0 9999
2009 10 09 12 40 332  2.1 999 99.0 9999
2009 10 09 12 50 340  1.7 999 99.0 9999
2009 10 09 13 00 357  1.4 332  3.0 1207
2009 10 09 13 10  28  1.6 999 99.0 9999
2009 10 09 13 20  53  1.3 999 99.0 9999
2009 10 09 13 30  40  1.5 999 99.0 9999
2009 10 09 13 40  22  1.9 999 99.0 9999
2009 10 09 13 50  12  2.2 999 99.0 9999
2009 10 09 14 00  24  2.3  22  3.3 1353
2009 10 09 14 10  30  2.2 999 99.0 9999
2009 10 09 14 20  16  2.5 999 99.0 9999
2009 10 09 14 30  20  2.6 999 99.0 9999
2009 10 09 14 40  19  3.0 999 99.0 9999
2009 10 09 14 50  16  2.6 999 99.0 9999
2009 10 09 15 00   8  3.7   8  4.4 1455
2009 10 09 15 10  10  4.0 999 99.0 9999
2009 10 09 15 20  20  4.1 999 99.0 9999
2009 10 09 15 30  14  3.9 999 99.0 9999
2009 10 09 15 40  12  4.0 999 99.0 9999
2009 10 09 15 50  16  4.8 999 99.0 9999
2009 10 09 16 00  17  4.2  12  6.1 1548
2009 10 09 16 10  22  4.4 999 99.0 9999
2009 10 09 16 20  23  3.9 999 99.0 9999
2009 10 09 16 30 358  3.1 999 99.0 9999
2009 10 09 16 40 352  3.0 999 99.0 9999
2009 10 09 16 50 348  2.9 999 99.0 9999
2009 10 09 17 00 341  3.2  25  5.1 1600
2009 10 09 17 10 339  3.8 999 99.0 9999
2009 10 09 17 20 341  3.9 999 99.0 9999
2009 10 09 17 30 344  4.2 999 99.0 9999
2009 10 09 17 40 343  4.1 999 99.0 9999
2009 10 09 17 50 350  4.1 999 99.0 9999
2009 10 09 18 00 353  4.2 349  4.8 1738
2009 10 09 18 10   2  4.4 999 99.0 9999
2009 10 09 18 20  10  4.5 999 99.0 9999
2009 10 09 18 30  16  4.9 999 99.0 9999
2009 10 09 18 40  15  5.0 999 99.0 9999
2009 10 09 18 50  19  5.2 999 99.0 9999
2009 10 09 19 00  19  5.3  19  6.3 1851
2009 10 09 19 10  18  5.6 999 99.0 9999
2009 10 09 19 20  16  5.7 999 99.0 9999
2009 10 09 19 30  17  5.6 999 99.0 9999
2009 10 09 19 40  15  5.5 999 99.0 9999
2009 10 09 19 50  11  5.5 999 99.0 9999
2009 10 09 20 00   8  5.0  19  6.6 1928
2009 10 09 20 10  10  5.1 999 99.0 9999
2009 10 09 20 20   9  4.8 999 99.0 9999
2009 10 09 20 30  14  5.6 999 99.0 9999
2009 10 09 20 40  15  6.1 999 99.0 9999
2009 10 09 20 50  18  5.7 999 99.0 9999
2009 10 09 21 00  20  5.9  17  7.1 2031
2009 10 09 21 10  19  5.4 999 99.0 9999
2009 10 09 21 20  24  5.6 999 99.0 9999
2009 10 09 21 30  30  5.0 999 99.0 9999
2009 10 09 21 40  30  5.0 999 99.0 9999
2009 10 09 21 50  28  4.7 999 99.0 9999
2009 10 09 22 00  29  4.7  21  6.6 2115
2009 10 09 22 10  24  4.8 999 99.0 9999
2009 10 09 22 20  23  5.1 999 99.0 9999
2009 10 09 22 30  21  4.5 999 99.0 9999
2009 10 09 22 40  20  4.5 999 99.0 9999
2009 10 09 22 50  25  4.4 999 99.0 9999
2009 10 09 23 00  31  4.3  25  5.8 2214
2009 10 09 23 10  31  4.5 999 99.0 9999
2009 10 09 23 20  35  4.4 999 99.0 9999
2009 10 09 23 30  35  4.8 999 99.0 9999
2009 10 09 23 40  37  5.0 999 99.0 9999
2009 10 09 23 50  36  5.1 999 99.0 9999
2009 10 10 00 00  30  4.7  37  5.7 2337
2009 10 10 00 10  27  4.6 999 99.0 9999
2009 10 10 00 20  24  4.4 999 99.0 9999
2009 10 10 00 30  19  4.5 999 99.0 9999
2009 10 10 00 40  13  4.5 999 99.0 9999
2009 10 10 00 50  17  4.5 999 99.0 9999
2009 10 10 01 00  21  4.3  30  5.4 0001
2009 10 10 01 10  19  4.7 999 99.0 9999
2009 10 10 01 20  23  5.1 999 99.0 9999
2009 10 10 01 30  26  4.8 999 99.0 9999
2009 10 10 01 40  27  4.9 999 99.0 9999
